% Model:              
% Version:            COMSOL 5.3.1.348
% Date:               Jul 5 2019, 13:11
% Dimension:          2
% Nodes:              2500
% Expressions:        3
% Description:        
% Length unit:        m
% X                       Y                        u2 (K) @ t=0             u2 (K) @ t=1.9E-5        u2 (K) @ t=1E-4
0.0510204081632653        0.06693877551020408      350.0000145850767        348.871158200433         337.9802169500321
0.05306122448979591       0.06693877551020408      350.0000136770792        348.78008428598383       335.7436848777137
0.055102040816326525      0.06693877551020408      350.00001390936757       348.66038060112766       333.4136296896122
0.057142857142857134      0.06693877551020408      350.00001266775564       348.5093211154074        330.9876956519876
0.05918367346938775       0.06693877551020408      350.00001735606384       348.31817071479037       328.4525496590215
0.06122448979591836       0.06693877551020408      350.0000170765563        348.05588289624023       325.7925205612965
0.06326530612244897       0.06693877551020408      350.0000102275814        347.7134492580795        322.999901385811
0.06530612244897958       0.06693877551020408      350.00001128186796       347.2333330812734        320.0609496109737
0.06734693877551019       0.06693877551020408      350.00002121795376       346.6117889024777        316.975473917684
0.0693877551020408        0.06693877551020408      350.00001567575964       345.7937182977684        313.7347806647398
0.07142857142857142       0.06693877551020408      350.0000025064692        344.7028794221908        310.3408131752133
0.07346938775510203       0.06693877551020408      350.0000091204393        343.2627612966219        306.7887806891314
0.07551020408163264       0.06693877551020408      350.000104505363         341.38919426796326       303.07958387712927
0.07755102040816325       0.06693877551020408      349.99997384691113       339.04441840192226       299.21133258603584
0.07959183673469387       0.06693877551020408      349.99984018757107       335.96104610948464       295.2092891028537
0.08163265306122448       0.06693877551020408      349.9999056077273        332.05156036362155       291.0782676119334
0.08367346938775509       0.06693877551020408      350.0002963826267        327.26402995158975       286.814969582488
0.0857142857142857        0.06693877551020408      349.99978502868083       321.4968741379735        282.43152001735433
0.08775510204081631       0.06693877551020408      349.999427025436         314.50704461009536       277.96529882302684
0.08979591836734693       0.06693877551020408      350.0005698873453        306.3090943681491        273.4176860117592
0.09183673469387754       0.06693877551020408      350.00270305576566       296.8926820498401        268.8063190847844
0.09387755102040815       0.06693877551020408      361.12722169884887       286.2165656243564        264.13682175497695
0.09591836734693876       0.06693877551020408      353.87165253660834       274.7580917119602        259.4384895380739
0.09795918367346937       0.06693877551020408      316.64215274790286       262.6890734634239        254.72742738003933
0.09999999999999999       0.06693877551020408      250.00000000000102       250.0000000000001        250.00000000000003
0                         0.06857142857142856      400                      400                      400
0.002040816326530612      0.06857142857142856      371.23318776540634       393.35907552301074       396.75565114720786
0.004081632653061224      0.06857142857142856      351.11517229610587       387.09445666190896       393.5466653571696
0.0061224489795918356     0.06857142857142856      343.7599394040901        381.1799071633777        390.37222886744365
0.008163265306122448      0.06857142857142856      349.9978835957988        375.61420677712607       387.2337873492124
0.01020408163265306       0.06857142857142856      349.9997817987417        370.72436282479026       384.1763502319009
0.012244897959183671      0.06857142857142856      350.00014124177477       366.4864370558739        381.2194530619118
0.014285714285714284      0.06857142857142856      350.00016096959314       362.88507434604077       378.34696023440085
0.016326530612244896      0.06857142857142856      350.00006016819555       359.8645627552326        375.5513899660178
0.01836734693877551       0.06857142857142856      350.0000192031151        357.41948623186505       372.8389377835722
0.02040816326530612       0.06857142857142856      350.00006691942616       355.43238636427935       370.22274435789984
0.022448979591836733      0.06857142857142856      349.9999694631431        353.86525527631454       367.69946933902
